ylat,xlong,p_area,p_cap_ac
39.7604,-75.0149,18457,1.3
39.9797,-74.7009,119102,8.8
39.9823,-74.6973,107238,8.8
35.8924,-114.936,541154,25
40.9336,-72.8884,418159,24.9
41.8475,-73.625,26539,1.4
43.4307,-76.5197,37565,2
42.3347,-77.3767,37605,2
42.6245,-78.1143,26239,1.2
43.5439,-73.3251,33790,2
42.9481,-74.126,38626,2
41.6816,-73.5743,43438,2
42.333,-73.8477,88189,5
42.7318,-76.6658,41622,2
43.6842,-74.0648,29071,1.9
41.7752,-73.8757,45836,3.9
44.3444,-75.4443,26251,1
40.7595,-83.8403,57056,2.7
41.3194,-82.9833,69112,2.8
41.2299,-82.7119,67715,3.2
35.2657,-97.8453,90642,4
40.4251,-75.924,48064,2.2
40.1969,-77.2191,52299,3
41.799,-71.4362,16554,1.3
41.9656,-71.517,362146,9.6
32.9466,-81.2157,274784,10.2
33.503,-81.2534,1007047,39
33.5789,-80.7051,612106,20
34.7225,-82.5264,26735,1
34.7218,-82.5249,51986,2
33.3494,-81.1422,123350,6
34.1926,-80.2183,41221,2
32.4705,-80.7503,272849,12
34.6854,-79.5399,185711,8.9
34.2403,-79.2521,35731,2
35.2347,-89.9625,40796,1.7
31.1151,-97.8473,427406,15.4
32.7222,-101.9254,2341628,102
27.6568,-99.2318,5971033,200
29.1291,-98.1063,19365,1
29.1285,-98.1068,18525,1
30.9825,-102.2495,6840337,250
29.3513,-95.7375,8379147,227.5
31.1829,-103.1612,8550330,255
36.8164,-78.446,1777563,80
36.6976,-77.6118,2200271,100
38.0037,-78.05,2086780,88.2
37.3417,-77.2869,35633,0.8
36.6944,-76.5637,287521,15
37.18,-76.93,1966395,97.9
43.7404,-90.0129,67310,1.5
36.8768,-120.6677,415699,20
34.7214,-118.3113,239258,20
36.5852,-120.3792,5232355,200
38.5201,-121.7404,213888,13
34.8444,-118.4527,1655610,100
35.8456,-119.057,365047,15
36.3748,-120.1342,498516,20
38.7002,-121.5867,115432,6.8
32.7935,-115.7732,70589,1.9
34.737,-118.304,435161,20
34.7463,-120.5103,383598,20.6
34.7057,-118.3015,56759,3
34.9049,-117.1029,550484,20
34.655,-118.281,1024252,50
34.7421,-118.3025,2173603,105
34.4976,-117.4702,65710,5
34.7236,-118.2916,26576,1.5
34.5126,-117.3874,47573,1.6
34.8303,-118.3924,490247,54
34.8404,-118.3911,1273265,54
32.6614,-115.6063,2536565,100
37.6205,-122.4289,28585,1.9
36.6569,-119.5857,45833,2.4
34.8367,-118.5042,794563,20
32.0427,-110.9591,438244,16
36.7887,-110.2387,1209676,55.3
34.6778,-112.4059,64406,3
32.8445,-111.5587,2274900,100
40.8649,-105.013,611223,32.4
39.1105,-108.6533,32663,1.5
39.7891,-104.5862,77805,1.5
39.6363,-104.6462,35183,1.8
39.9022,-104.6734,38916,1.5
39.6489,-104.5341,34382,1.5
20.885,-156.6565,35420,2.9
34.7809,-106.0559,49469,2
35.1419,-107.8204,107252,4.5
36.4109,-114.9123,3135587,100
39.6652,-117.6822,255236,7.3
39.7524,-118.9597,126778,8
44.0613,-121.2277,226570,9.9
44.6739,-121.1229,246831,10
44.619,-121.2062,276028,10
43.9366,-117.384,185518,6
42.0222,-121.4254,265515,10
42.3803,-121.023,280046,8
42.2071,-121.3516,146590,5.6
45.0678,-123.4711,36732,2.3
42.183,-121.7635,104971,2.9
43.9502,-117.073,80491,3
44.1132,-117.0266,74483,3
44.4668,-118.2054,66706,2.8
44.2525,-120.8833,1036562,40
44.2699,-120.8786,1342765,70
31.2523,-102.2673,4781063,157.5
31.8378,-102.8621,5240022,250
30.9947,-102.2216,3819890,182
31.8307,-106.373,27338,2
37.7518,-113.2521,72034,3
37.6679,-113.191,81217,3
37.6496,-113.2404,80826,3
37.6362,-113.6313,3465714,122
39.1348,-111.0545,2301453,100
38.8392,-112.0117,2252350,80
37.6228,-113.6186,978764,58
34.6186,-117.9395,49148,2
35.1458,-118.8872,345018,12
34.6884,-118.317,667475,20
33.3563,-111.8037,45922,2.5
39.6278,-104.4664,1719302,75
41.9741,-72.5102,347231,19.6
41.891,-72.5176,42950,5
27.638,-81.6599,1599090,74.9
30.7604,-85.0702,1636513,74.5
30.639,-86.9296,1133294,74.5
26.3676,-81.0192,1447489,74.5
26.4234,-81.0494,1383238,74.5
27.6732,-82.4529,737044,55
27.0261,-80.5248,1166629,74.5
27.8535,-80.683,1384539,74.5
27.0424,-81.8022,1409131,74.5
27.9195,-82.0692,1029876,61.2
27.0774,-80.379,1418045,74.5
26.7475,-81.1794,1514442,74.5
30.3146,-82.1786,1527274,74.5
30.9669,-84.6253,537716,19
32.3684,-83.3683,68233,2.6
32.7954,-84.6943,54538,2.1
34.0206,-85.2782,57152,2.2
31.1878,-82.3247,33178,1.9
32.3985,-83.345,44423,1.7
33.0677,-82.0406,55618,2
32.8645,-83.3124,81708,3
33.6987,-84.6788,38263,3
42.3331,-96.3482,78872,4
41.0674,-87.7878,49507,2
42.2613,-88.6252,50245,2
41.8936,-88.7708,40717,2
41.8948,-88.7706,41674,2
39.2717,-87.6154,3069876,165.3
39.9131,-86.2383,23869,1.5
40.7571,-86.106,178901,9.5
41.4628,-86.1637,118949,6.8
30.596,-92.1829,3125879,135
42.2295,-71.8916,18281,1
42.0714,-71.9984,15858,1
42.1147,-73.4051,34635,1.8
42.2777,-72.0519,47835,3
42.6273,-71.7445,39853,3.4
42.0776,-71.7016,52975,3
42.1033,-72.3824,42110,4
42.2206,-71.8818,33140,5
41.709,-70.9054,32164,1.9
42.0434,-71.6172,30871,1.8
38.8375,-76.8011,21735,1.4
38.5349,-77.0966,58234,27.5
44.561,-69.593,115640,7
46.6445,-67.9083,64833,3.3
43.0877,-83.5681,284801,12.5
42.5028,-84.4565,492508,20
42.9682,-84.1565,412699,20
44.7771,-85.6912,15351,1
44.3965,-92.6047,24543,1
44.2344,-95.8819,27261,1
45.461,-92.9017,22739,1.4
44.7871,-95.2001,27830,1
47.5242,-92.1816,92584,5.6
35.4681,-81.51,96625,4
34.9895,-84.1662,6854,0.9
35.5871,-81.2522,348218,20
35.3531,-81.4255,98951,5
34.946,-79.1944,86541,4.8
35.7117,-81.1338,54075,3.5
36.413,-78.4633,87978,5
35.8496,-78.2107,90810,4.9
36.1277,-77.7216,310829,20
35.2059,-77.7127,806114,50
35.6115,-81.2451,91523,5
35.689,-79.4651,96115,4.9
36.0762,-79.6339,44870,3
35.9706,-79.6171,84869,5
35.2116,-77.5003,29827,2
36.1629,-80.6532,964297,60
36.2978,-80.1124,1000206,50
36.1001,-78.2492,1027481,48.7
35.8841,-78.1538,1819799,78.8
35.3124,-81.5925,28270,2
35.8506,-79.555,95382,5
35.9717,-79.6093,77941,4
36.2935,-79.7395,96711,5
40.8537,-99.9937,43911,2
39.5186,-75.0294,50836,2.2
39.3805,-75.1895,194883,10
40.3349,-74.647,168932,4.5
41.2001,-74.4922,25111,3
40.3144,-74.4245,137155,13
39.9755,-74.8887,45624,2.5
39.6571,-74.8091,14614,1.2
36.0319,-114.9278,287916,14.4
41.3452,-74.5233,39602,2
41.812,-74.2058,70295,4
41.2809,-73.8662,43698,3
42.8323,-73.8375,73149,5
42.9981,-78.269,73176,4
42.2785,-73.7089,50463,3.3
43.3135,-77.7865,86446,3.7
42.8705,-73.9031,31764,1.4
43.3719,-76.5683,41544,2.2
41.6028,-73.7836,72592,5
39.7424,-83.8168,38681,1.8
39.4219,-82.9657,1182579,49.9
34.4792,-97.1059,106260,5
39.9648,-75.6577,17707,0.9
40.9671,-78.1817,364625,20
41.8384,-77.2764,14783,1.1
33.7617,-79.4586,241473,10
33.7611,-81.0698,1749390,75
34.9979,-82.0425,34570,2
35.4094,-89.3869,87286,4.2
29.2209,-98.2515,28733,1
26.1128,-97.7967,944091,45
29.1927,-95.7569,4122800,203
29.4431,-96.1006,3588320,230
30.6552,-94.7782,4474994,150
31.8158,-104.087,562139,24.8
29.1805,-96.1549,7590683,350
38.004,-76.7482,473579,19.9
36.7928,-76.6652,319073,15
44.4132,-71.709,44428,2.1
43.0147,-88.7986,18413,1
44.1753,-90.8504,78870,3
42.74,-90.9198,1134836,50
43.6126,-88.4691,2258445,100
42.6488,-89.3775,1134957,50
42.5545,-89.0977,1445558,65
43.4956,-88.7677,1125485,50
36.1767,-120.1153,383759,20
34.1664,-116.2361,484286,18.5
34.669,-118.0612,45524,1.5
38.2821,-121.4655,82056,2.8
34.128,-118.2067,6990,1
36.5279,-120.312,235191,10
33.5986,-114.5717,39818,1.5
38.6134,-121.1632,38449,3
35.6088,-119.8444,389390,20
34.5503,-117.1927,49408,1.5
35.619,-119.5689,518004,20
35.247,-118.0348,678687,36
35.2666,-118.0153,1225168,56
35.2485,-118.0091,1217175,56
34.7791,-118.1911,70076,3
34.7652,-117.3233,46558,1.5
34.7668,-117.3233,46163,1.5
35.6679,-119.8767,410317,16.7
35.5758,-119.7866,31971,1.5
33.2737,-115.5053,366108,20
35.8049,-117.3498,29202,2
36.4681,-121.3708,102735,3.3
33.9728,-117.3346,33415,3
36.8376,-120.3146,90750,5.4
35.7764,-119.8844,60535,3.5
39.7768,-104.5872,35301,1.5
40.1844,-104.6939,144273,6
40.2488,-104.8409,56385,2
39.4659,-107.2297,78503,4.5
36.3865,-114.9522,529728,20
35.4872,-114.934,459291,17.5
36.0886,-115.1775,72708,4.9
43.2349,-120.4878,142362,4.4
45.3738,-122.2645,34237,1.9
43.3945,-120.9543,249556,10
45.1449,-122.7867,44872,3
45.4197,-122.2774,38868,2.5
39.1501,-112.3497,1410895,50
38.2926,-113.0351,58884,3
38.256,-112.7339,43384,2.2
39.1671,-111.8009,30514,1.5
33.3362,-82.0608,54283,2.5
34.018,-85.0293,40921,2.6
43.0306,-83.958,1777833,79
26.096,-97.8025,2830659,135
37.9982,-79.5692,76056,5
38.0174,-77.9522,131498,11.5
36.6583,-119.5846,38654,1.8
36.5046,-120.0918,61653,2.4
32.8347,-111.5927,2790819,100
39.7503,-104.6656,31491,1.5
37.7652,-121.963,20238,1.7
37.6462,-121.8827,14095,1.9
41.9039,-72.66,54103,3.9
30.2687,-83.2888,1345915,74.9
41.0734,-94.372,17063,1.4
39.5286,-89.3198,18570,1.1
42.0402,-88.4228,106116,4.3
41.1409,-87.8381,47060,1.9
41.8535,-90.1183,52184,2.3
42.0178,-87.9295,11509,1.4
41.947,-87.8626,19907,1.2
39.0829,-96.8239,28842,2.1
42.0751,-72.7395,71998,4.7
41.606,-71.0452,43404,3.3
39.2687,-76.5538,14901,1.8
39.6434,-75.81,20358,1.1
40.8059,-75.0914,146750,15.4
40.7713,-74.7404,143186,15.4
42.8645,-78.2555,56058,3.6
42.6483,-79.0123,64535,3.8
42.6793,-78.9545,57500,4.3
42.8774,-78.0536,68998,4.3
43.2273,-78.2272,72716,2.5
43.2016,-78.1985,90265,4.5
42.1769,-76.739,82676,3.5
42.485,-79.1018,98788,4.8
43.066,-76.2209,42906,3.3
40.7806,-73.9013,11747,1.2
41.4693,-71.6261,69344,5.3
34.2135,-119.1394,31095,3.2
38.165,-121.684,37461,2.7
36.1395,-119.5618,37115,3.1
35.2589,-118.8815,23879,1.2
38.0076,-122.0735,25008,1.8
36.7016,-119.8851,277980,17.3
36.4642,-119.2998,64563,4.2
39.3949,-108.0731,252452,11.2
42.1856,-121.6866,22958,1.4
44.9448,-123.3095,52774,2.3
45.2488,-122.557,35693,2.5
42.2817,-121.8122,34497,2.3
45.0612,-123.5532,35488,2.6
30.9261,-86.2263,1580293,74.5
36.3123,-76.1256,124171,5
36.3463,-77.6334,92121,5
34.1323,-118.6995,18662,1
31.0153,-86.5908,2009738,80
45.2109,-93.8827,176789,7.1
35.0217,-118.2896,354355,20
36.7082,-121.769,24227,1
28.3738,-81.5625,48303,4.9
32.586,-84.3015,2714273,146
32.5628,-84.2861,2469402,103
41.7132,-86.4872,105282,5
42.1903,-86.2301,86974,4.6
45.5085,-95.1257,43821,1.8
44.7952,-95.4927,65647,2.7
37.6685,-92.6703,47853,2.5
35.8733,-77.1432,153299,5
35.2991,-77.8223,96503,5
36.4719,-77.5398,2210429,79.9
36.3845,-78.6165,106538,5
40.2774,-74.5567,185513,12
40.1302,-84.2568,272534,12.6
35.3063,-89.1684,376321,15
36.788,-76.0475,288485,17.6
35.2488,-117.9736,2994264,155
33.7959,-115.3732,3949988,80
37.6946,-105.9825,919214,52
39.1614,-112.356,1401358,50
35.9909,-120.1067,186186,6
41.824,-71.0411,61670,2.9
35.9116,-78.8735,37618,3
39.4624,-75.0701,78251,3.7
40.0301,-74.8259,77374,3.5
40.2532,-74.6453,154512,7.5
39.1215,-119.1409,430712,18
41.5106,-74.3561,41704,2
35.623,-119.8543,921006,32
45.4209,-122.3333,78019,4
31.8879,-100.8389,2847928,115
34.6385,-92.5783,19157,1
27.9152,-81.8087,950702,55
27.9295,-81.864,873779,49.6
26.7,-81.1337,1322086,74.5
27.3153,-81.7645,1259992,74.5
32.5761,-84.3164,366298,22
31.4048,-84.8372,317492,20
39.8638,-84.9293,133178,7.1
39.8282,-85.0016,20060,1.1
42.6987,-84.6879,166129,8.1
45.6533,-95.3393,23655,1
43.933,-93.9628,91557,3.5
44.2348,-95.6315,8280,1
33.9272,-88.9977,89275,3.1
35.7134,-80.4092,97104,5
35.6681,-80.523,82325,5
35.7204,-79.5039,98802,5
36.0552,-77.7599,94292,5
35.6024,-77.6365,107380,4.9
34.7606,-79.4431,91319,5
36.494,-77.4811,2454329,74.9
34.7019,-77.9687,76544,5
35.1473,-77.1226,92503,5
35.968,-80.4481,95581,5
35.4443,-80.6638,70040,4.5
35.9512,-80.4121,93281,5
40.8453,-75.0612,67267,4.5
44.7018,-117.7643,280892,15
40.215,-77.2052,25687,1.3
41.9759,-71.5866,33343,2
33.6864,-80.7604,295390,10.2
32.4984,-80.9622,200979,8
33.3167,-80.678,1700599,75
36.3846,-88.9886,2029305,100
33.6271,-95.3867,299721,10
29.7408,-96.1598,36328,1.6
31.7082,-102.6924,3640372,150
29.5389,-95.9735,280186,10
37.8325,-76.7961,549749,20
38.7382,-78.6613,432171,15.7
44.37,-73.2473,59383,2.2
45.5109,-92.0245,50836,2.5
43.7377,-90.8041,26775,2
35.7281,-119.8968,371861,15
36.7163,-120.4143,1121239,40
36.5245,-120.1469,480956,18.5
34.7148,-118.2743,270767,11.4
34.7149,-118.3113,518882,20
34.7165,-118.2823,386327,20
36.2573,-119.7974,42208,1.5
33.1584,-115.5358,1021608,20
33.7702,-116.9042,29716,1.7
34.9104,-118.3918,1833134,111.2
34.8305,-118.3337,2455254,100
34.5112,-117.387,17358,1.6
33.3551,-112.8364,3204926,158
37.5985,-105.952,704702,30
39.7863,-104.5868,60588,1.2
43.4689,-116.2895,695405,20
43.3251,-115.939,616772,20
42.8254,-112.7462,579610,20
32.5698,-107.4683,662560,28.1
36.515,-116.5153,2389885,100
44.1839,-120.9166,1234450,56
30.9633,-103.2974,4189427,157.5
31.0808,-102.8393,4376620,154
31.8202,-106.2152,77202,3
40.5023,-112.3664,24472,1.5
30.4283,-86.8935,1167325,40
42.5244,-71.6643,74042,4.5
39.5592,-77.7276,527952,20
34.3316,-78.529,98114,4.9
36.234,-75.8802,194520,18
35.3184,-77.8418,100709,5
39.4649,-75.0676,52025,4.1
40.1519,-75.866,34496,1.6
40.5564,-75.5931,72532,1.9
32.7774,-101.6295,7560093,302.5
29.5474,-95.9726,5350998,240
38.6752,-77.5876,437261,20
35.9852,-120.1014,510472,20
38.3388,-121.4313,22853,1
39.3734,-121.6844,26069,1
38.4501,-121.1643,29197,1
38.6094,-121.1699,58630,2.7
35.7626,-119.3136,78305,3
32.9216,-112.9698,7356390,280
32.9775,-105.9722,182224,7.5
45.1123,-123.2343,38349,1.6
31.6783,-104.4587,6653270,260
31.7242,-104.4499,4934850,180
31.1549,-103.1074,4184152,203.8
32.9246,-100.9805,7051026,326.6
32.2479,-106.9113,498054,12
42.1478,-120.4202,285803,10
42.1036,-71.5977,33298,1.9
42.3035,-71.3966,19783,1.3
42.1398,-72.5503,28106,1.9
40.4455,-74.1545,76616,5.5
40.2382,-74.3145,44456,3.4
39.3148,-76.9762,41877,2
40.1684,-74.6575,59174,3.6
39.4905,-75.0391,12782,1.1
40.7269,-74.107,13969,1.2
42.5221,-73.703,76932,5
36.5382,-119.4262,26886,1
33.7474,-118.2765,9515,1
38.9877,-84.6092,12764,1.1
39.2396,-77.295,31170,1.4
39.1694,-76.7023,22733,1.5
35.8941,-77.1631,174152,15
35.8359,-77.1079,82725,4.9
40.6197,-74.2152,39055,2.7
40.4512,-74.7169,44394,3
40.0449,-74.6104,128862,8.3
39.8197,-74.8946,32446,2.6
40.3498,-74.5908,25935,2.4
40.4013,-74.5056,34201,2
40.8157,-74.3083,18889,1.7
40.0708,-74.1613,11225,1
41.0818,-73.8222,4798,1.4
40.0947,-75.306,18376,1
38.1323,-122.2315,74211,6.3
35.0152,-117.3235,7422529,92
38.8292,-77.0023,22256,1.2
42.2017,-89.6081,40580,1.6
40.0848,-85.7467,118697,6.8
39.3739,-76.4677,18046,1.1
36.4752,-80.6019,18605,1.2
39.8251,-75.2209,69638,4
40.2997,-74.7198,119709,5.5
40.4999,-74.3535,25917,1.9
40.5261,-74.5589,29587,3
41.7389,-74.3697,120673,5
36.6813,-76.3023,2106215,132
37.0117,-79.033,1592471,80
36.7596,-120.3659,161468,5
35.104,-118.9542,516716,19.6
38.4,-121.9644,13581,0.9
34.5477,-117.4399,119055,10
37.9723,-121.7203,4717,1.1
38.5007,-121.693,37452,2.5
32.7903,-117.0957,11179,1.1
34.0092,-117.845,29024,1.5
38.7625,-122.9727,12212,1.2
38.5126,-122.4774,14614,1.4
33.8971,-117.2786,58235,1.5
39.0811,-83.7713,3734720,65
36.8852,-119.732,14431,1.2
32.6318,-117.0773,12293,1.3
39.76,-104.621,33957,1.6
38.597,-85.7776,22932,1.1
42.1926,-73.4079,31769,1.9
41.7579,-71.0968,69059,2
39.3175,-76.9844,31161,2
39.114,-77.2366,35694,1.9
39.0227,-76.7589,34789,1.3
30.3802,-89.1185,49515,3.5
35.4594,-79.1806,90152,4.9
35.5755,-78.3011,55711,2
35.1219,-78.204,35924,1.5
40.5225,-74.9435,130655,8.8
40.7894,-74.072,20094,1.5
40.7703,-74.0725,19142,1
40.8867,-74.1227,59034,4.2
40.6395,-74.2357,6996,2
43.066,-74.3601,22527,1.5
43.0645,-74.3602,35376,2
32.8796,-81.1353,154147,6.8
32.7654,-81.2465,384873,20.4
34.2378,-79.7921,14895,1
34.3721,-80.0222,45462,2
36.8764,-76.2012,18453,1.3
44.4625,-72.7699,19062,1
42.9076,-87.9387,22203,1.2
34.8297,-118.4795,3067334,75
34.418,-117.4698,29834,1.5
35.8503,-119.026,470454,20
34.6868,-118.3119,137482,5
38.5391,-122.8151,15838,1.5
32.7314,-117.2077,36742,2.9
33.9767,-118.2586,120925,7.4
34.2138,-118.4939,26921,1.3
39.8084,-104.7822,20265,1.3
46.2917,-108.935,65395,3
34.6921,-106.6871,223254,10
36.0877,-115.1745,21183,1.5
37.6535,-113.2186,80875,3
35.9091,-119.4269,214424,20
38.6379,-121.056,38451,1.5
34.4346,-117.3781,31308,1.5
34.0387,-117.3605,32168,2.6
38.9066,-76.9934,11233,1.4
27.45,-82.0791,1292396,74.5
32.0249,-84.7364,2908652,100
39.8054,-90.2243,424653,30
41.8491,-87.6697,28130,1.4
41.817,-87.7354,12948,1
39.8116,-84.9605,75582,4.4
39.1101,-95.7915,26197,1
44.7464,-69.7665,79947,5
45.4208,-94.0102,27560,1
44.215,-93.9662,28088,1
34.5346,-78.816,90805,5
39.8478,-75.2096,89916,6.5
40.6775,-74.0925,21374,1.5
40.8586,-74.5828,40692,2.9
39.4873,-74.601,19818,1.5
40.0563,-74.881,41914,3.7
40.7519,-74.1312,12695,1.4
40.1908,-74.6572,15495,1.5
42.9717,-74.3171,430088,20
42.7648,-73.7486,13141,1
40.7729,-73.8752,13452,1
42.7913,-73.9565,40158,2.8
40.0442,-76.7351,43854,2.6
41.6518,-71.7111,32794,1.9
33.0942,-81.4349,1697772,70
35.256,-89.0195,81805,3.3
26.8886,-98.2341,252678,9.5
42.809,-89.1059,1116242,50
35.8992,-119.4395,1684438,50
36.142,-119.5817,385978,19.8
34.4134,-117.4696,29744,1.5
33.8277,-117.5114,19629,1.5
33.8818,-118.0175,22739,1.1
34.0737,-118.1951,47428,1.3
35.5941,-119.404,32017,2.3
34.0395,-117.3851,34553,2.6
33.719,-118.2752,7253,1
34.2437,-118.5851,17979,1.5
34.2263,-118.4989,21513,3.2
39.7502,-104.6677,32215,1.5
21.3158,-158.1054,14337,1
32.8661,-106.0002,113817,4.9
35.9657,-115.1516,13075,1
38.3477,-121.4106,204304,5
39.7668,-86.3004,39387,2.7
42.2932,-71.0341,10996,1.1
39.3197,-76.9245,30412,1.9
33.9485,-81.5744,1739422,74.9
38.3477,-121.415,192333,5
38.5398,-121.7777,23048,1.3
32.7388,-117.1842,19015,1.9
33.7279,-118.28,13139,1.1
32.8194,-117.007,13355,1.4
33.2435,-111.8813,89702,4.2
28.3917,-81.6149,799189,52
30.2859,-81.8351,68206,4.2
29.6077,-81.8348,1544130,74.5
29.1865,-81.0755,4014,1.6
30.2377,-81.5166,23501,1.4
31.5116,-84.0436,2924901,120
42.4917,-90.7918,67394,3.4
41.1561,-91.1746,2365314,100
42.831,-112.7427,574352,20
41.56,-87.1569,33868,1.5
39.1345,-87.4153,119017,5.2
37.9912,-87.533,42705,2
38.7095,-86.4681,20376,1.1
39.5181,-86.0696,1649,1.1
41.9049,-70.811,36230,2
42.5819,-71.2457,65222,2.9
42.143,-71.8519,57925,2.8
42.0756,-71.4211,24456,2
42.5444,-71.5993,44782,2.5
41.9762,-70.7217,63473,3.5
41.8728,-70.8438,18770,1
39.6784,-77.7221,45198,1.1
39.2498,-76.7362,27604,1.6
39.2704,-76.5484,21611,1.1
39.2678,-76.5469,32352,1.4
39.3197,-76.9261,26288,1.9
41.8342,-85.0076,53979,2
41.9602,-84.6724,58519,2
45.3857,-92.7962,47178,3
44.3675,-92.0198,61977,3
45.0609,-93.9033,116395,5
45.626,-94.0459,21199,1
37.8584,-94.0033,49051,2.5
35.2171,-78.6898,85857,4.9
35.6131,-80.5329,49513,2
35.4013,-80.4185,86670,5
35.1345,-79.4201,26465,2
36.2081,-77.6232,430645,20
35.2983,-78.0775,139431,5
35.8497,-81.5393,16384,1.1
36.2687,-80.815,780437,50
40.0386,-74.7768,111034,6.8
39.9077,-74.1801,3035,0.2
39.9413,-75.0232,36010,1.2
40.4753,-74.3213,17714,1.8
40.8114,-74.2963,59206,1.2
40.895,-74.7303,22463,1.8
40.5826,-74.2554,36451,1.9
40.5956,-74.2251,86802,5.3
40.071,-74.1808,13802,1
40.7762,-74.4262,20077,2
39.3847,-119.7695,61802,2
43.9691,-75.9664,32158,2
40.2156,-75.2832,16553,1.5
33.6755,-81.7482,1800408,74.9
33.5677,-80.6979,122075,4.1
34.0699,-80.0788,46929,2
35.0628,-89.3694,280154,15
33.4106,-96.0716,2564034,123.6
29.5665,-98.3381,18630,1.7
31.3436,-97.068,2325004,100
37.9263,-75.4684,54556,4.3
37.1544,-76.9012,3187658,142.4
38.232,-77.7809,5517788,240
43.8328,-73.1918,43127,2
34.78,-118.4274,5544555,241.5
38.3648,-121.4128,404740,18
36.6167,-120.1043,69287,3
37.2869,-121.8146,21370,2.2
34.8369,-118.5501,687079,20
36.2684,-117.983,28875,1
33.9133,-118.0544,23657,1.2
37.9191,-122.343,31407,2.2
37.4118,-122.1488,16021,1.3
33.85,-118.3075,16215,1.2
35.5151,-119.0917,28455,1
33.8363,-118.2317,13794,1
40.0834,-104.7479,392592,13
37.7696,-106.2125,64374,2.7
38.8153,-106.1105,56303,2
39.9009,-104.6599,32755,1.5
39.8831,-104.9798,11017,4.6
21.4571,-158.1904,562732,27.6
43.1473,-115.7219,648010,20
46.6964,-112.0658,83896,3
46.8078,-112.2513,95400,3
35.5618,-106.0847,227729,9.5
36.9662,-105.4381,37409,1.3
35.8432,-114.9514,793328,50
36.0053,-115.1137,12302,1.4
44.8599,-123.0082,38751,2.2
31.0038,-102.282,2975117,120
41.0969,-111.9803,25391,1.3
34.6656,-118.2881,37444,1.5
34.0578,-118.2289,20342,1.2
34.2363,-118.5654,13077,0.9
36.8901,-119.7381,18634,1
37.4789,-121.9316,19098,1.4
35.6899,-91.161,4747142,180
32.1705,-110.897,270570,12.6
32.8914,-111.7132,22675,1.4
41.5828,-71.9034,11283,1
41.5492,-72.7073,15137,1
41.5493,-72.7061,15227,1
41.643,-72.0492,376819,20
41.2722,-73.1221,18031,1.6
38.8199,-77.021,12180,3.5
38.9919,-75.4399,26365,1.2
28.4897,-81.1817,102175,5.5
30.4694,-87.3408,1192936,50
30.573,-85.0436,1302320,74.5
30.3971,-85.2809,1361920,74.5
29.8822,-81.678,1264736,74.5
30.6783,-86.7855,1369903,74.5
29.623,-82.3805,26588,1.2
30.7624,-87.4369,1377061,74.5
29.7418,-81.6988,1606466,74.9
32.0369,-82.1407,72996,1.1
42.2462,-88.5842,55661,2
41.3808,-88.2723,23149,0.9
41.6724,-88.1156,29904,1.9
41.424,-87.7728,32593,1.9
39.9947,-85.7622,38580,2
41.7319,-86.1065,464341,20
40.0659,-85.5346,22269,1.4
39.9091,-86.2444,40718,3.4
40.7536,-86.1074,54124,2.9
38.2171,-85.3861,30389,2.1
29.9847,-90.03,13216,1.5
30.8021,-92.9703,2795570,142.8
41.8173,-71.171,39079,2
41.8541,-71.0654,44172,2.2
42.0247,-71.8582,21458,1
42.2168,-72.1219,29230,1.4
42.3007,-71.3838,36705,2.2
41.8715,-70.907,14513,1
41.9832,-71.2147,26284,3.3
42.2115,-71.4125,15390,1.5
41.8921,-71.3145,81119,5
41.6764,-70.9936,121611,6.3
39.146,-76.2327,23066,1
39.174,-76.8369,28389,1.9
38.9064,-76.8668,18174,2
38.8386,-76.9757,17333,1.7
44.2411,-69.7573,56545,5
44.3317,-69.8452,61244,4.5
46.9096,-67.8383,48741,2.5
41.9386,-84.0324,430186,20
41.9459,-85.1246,469261,20
44.8816,-92.9663,58702,3
44.9035,-94.0314,20264,1
44.7884,-94.0523,27387,1
46.3973,-94.1475,102832,5.8
45.4803,-94.3453,22488,1
38.636,-90.258,10384,1.6
31.9807,-88.8822,1620696,78.5
33.5096,-90.6563,1995125,99
35.3128,-78.1562,86673,5
36.4484,-76.8037,132856,5
